CORP_KEY|CIFID|CORP_REP_KEY|TYPE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|DATE1|STR12|DATE2|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL8|DECIMAL9|DECIMAL10|ENTITYTYPE|STR43|STR44|STR45|STR46|STR47|STR48|STR49|STR50|ORGKEY|STR21|STR22|STR23|STR24|STR25|STR26|STR27|STR28|STR29|STR30|STR31|STR32|STR38|STR39|STR40|STR41|STR42|DBFLOAT1|DBFLOAT2|DBFLOAT3|DBFLOAT4|DBFLOAT5|AMOUNT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|INT1|INT2|INT3|INT4|INT5|INT6|INT7|INT8|INT9|INT10|INT11|INT12|INT13|INT14|INT15|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|STR1_CODE|STR2_CODE|STR3_CODE|STR4_CODE|STR5_CODE|CORE_CUST_ID|CORE_CHILD_CUST_ID|PERCENTAGE1|PERCENTAGE2|PERCENTAGE3|PERCENTAGE4|PERCENTAGE5|BANK_ID|STR4_ALT1|STR5_ALT1|STR1_ALT1
C000225042|C000225042||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000225042||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000225033|C000225033||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000225033||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000225199|C000225199||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000225199||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000225043|C000225043||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000225043||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000224756|C000224756||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000224756||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000224909|C000224909||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000224909||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000225232|C000225232||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000225232||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000225291|C000225291||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000225291||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000225128|C000225128||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000225128||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229503|C000229503||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229503||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229521|C000229521||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229521||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229546|C000229546||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229546||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229462|C000229462||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229462||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229394|C000229394||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229394||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229371|C000229371||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229371||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229558|C000229558||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229558||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229557|C000229557||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229557||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229330|C000229330||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229330||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229553|C000229553||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229553||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229635|C000229635||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229635||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229609|C000229609||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229609||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229631|C000229631||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229631||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229581|C000229581||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229581||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229644|C000229644||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229644||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229662|C000229662||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229662||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229580|C000229580||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229580||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229663|C000229663||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229663||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229727|C000229727||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229727||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229788|C000229788||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229788||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229811|C000229811||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229811||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229711|C000229711||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229711||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000229836|C000229836||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000229836||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227333|C000227333||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227333||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227717|C000227717||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227717||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227532|C000227532||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227532||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227812|C000227812||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227812||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227816|C000227816||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227816||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227591|C000227591||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227591||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227899|C000227899||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227899||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227869|C000227869||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227869||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227959|C000227959||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227959||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227061|C000227061||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227061||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000226984|C000226984||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000226984||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000226895|C000226895||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000226895||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000226876|C000226876||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000226876||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227199|C000227199||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227199||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227175|C000227175||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227175||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000226986|C000226986||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000226986||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227141|C000227141||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227141||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000226964|C000226964||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000226964||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227058|C000227058||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227058||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227239|C000227239||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227239||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227245|C000227245||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227245||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227182|C000227182||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227182||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000227180|C000227180||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000227180||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124236|C000124236||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124236||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124238|C000124238||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124238||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124191|C000124191||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124191||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124284|C000124284||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124284||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124286|C000124286||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124286||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124320|C000124320||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124320||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124335|C000124335||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124335||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000161346|C000161346||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000161346||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000161329|C000161329||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000161329||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000161361|C000161361||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000161361||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000161327|C000161327||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000161327||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178864|C000178864||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178864||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178856|C000178856||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178856||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178942|C000178942||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178942||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179156|C000179156||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179156||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179107|C000179107||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179107||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179368|C000179368||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179368||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179286|C000179286||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179286||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179357|C000179357||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179357||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179242|C000179242||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179242||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179367|C000179367||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179367||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179336|C000179336||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179336||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000178999|C000178999||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000178999||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179058|C000179058||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179058||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000161459|C000161459||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000161459||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000161679|C000161679||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000161679||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000179180|C000179180||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000179180||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145584|C000145584||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145584||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145572|C000145572||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145572||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000130791|C000130791||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000130791||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145810|C000145810||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145810||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145880|C000145880||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145880||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145867|C000145867||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145867||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145900|C000145900||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145900||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145911|C000145911||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145911||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145896|C000145896||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145896||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145886|C000145886||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145886||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145887|C000145887||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145887||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145892|C000145892||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145892||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145991|C000145991||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145991||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145835|C000145835||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145835||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145856|C000145856||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145856||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145899|C000145899||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145899||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145974|C000145974||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145974||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146015|C000146015||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146015||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146047|C000146047||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146047||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146082|C000146082||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146082||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146045|C000146045||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146045||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146079|C000146079||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146079||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146134|C000146134||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146134||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146095|C000146095||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146095||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146107|C000146107||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146107||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000146140|C000146140||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000146140||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000145869|C000145869||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000145869||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
